4.3826 	INFO 	Loaded monitor calibration from ['2023_03_20 18:26']
286.5953 	DATA 	Keypress: t
288.5929 	DATA 	Keypress: lshift
288.5944 	DATA 	Keypress: t
290.5963 	DATA 	Keypress: lshift
290.5978 	DATA 	Keypress: t
292.5968 	DATA 	Keypress: lshift
292.5984 	DATA 	Keypress: t
293.5447 	INFO 	Start of the main block 6 at 287.50856069400106
294.5959 	DATA 	Keypress: lshift
294.5977 	DATA 	Keypress: t
295.5526 	INFO 	Trial m_std_cw at 289.51643235400115
297.5381 	INFO 	Trial m_std_cw at 291.5019563290007
297.5393 	DATA 	Keypress: lshift
297.5407 	DATA 	Keypress: t
299.6063 	INFO 	Trial m_std_ccw at 293.5701303069982
299.6076 	DATA 	Keypress: lshift
299.6091 	DATA 	Keypress: t
300.6192 	DATA 	Keypress: lshift
300.6206 	DATA 	Keypress: t
301.6063 	INFO 	Trial m_dev at 295.5701980419981
302.2101 	INFO 	Key a was pressed with a reaction time of 0.597147323001991 seconds!
302.6167 	DATA 	Keypress: a
302.6176 	DATA 	Keypress: lshift
302.6188 	DATA 	Keypress: t
303.5130 	INFO 	Trial m_std_ccw at 297.47688239999843
305.6095 	INFO 	Trial m_std_ccw at 299.57332204499835
305.6107 	DATA 	Keypress: lshift
305.6122 	DATA 	Keypress: t
306.6222 	DATA 	Keypress: lshift
306.6240 	DATA 	Keypress: t
307.5286 	INFO 	Trial m_dev at 301.49242832099844
308.3122 	INFO 	Key a was pressed with a reaction time of 0.7763985689998663 seconds!
308.5394 	DATA 	Keypress: a
309.5358 	INFO 	Trial m_std_cw at 303.4996760409995
309.5377 	DATA 	Keypress: lshift
309.5388 	DATA 	Keypress: t
311.4941 	INFO 	Trial m_std_cw at 305.4579227739996
311.4969 	DATA 	Keypress: lshift
311.4983 	DATA 	Keypress: t
313.5541 	INFO 	Trial m_std_cw at 307.51793102599913
313.5554 	DATA 	Keypress: lshift
313.5567 	DATA 	Keypress: t
315.5634 	INFO 	Trial m_dev at 309.527280874001
315.5662 	DATA 	Keypress: lshift
315.5676 	DATA 	Keypress: t
317.5131 	INFO 	Trial m_std_ccw at 311.47699586700037
317.5161 	DATA 	Keypress: lshift
317.5174 	DATA 	Keypress: t
318.2061 	INFO 	Key a was pressed with a reaction time of 0.6825455360012711 seconds!
318.5258 	DATA 	Keypress: a
319.5336 	INFO 	Trial m_std_cw at 313.4974614290004
319.5354 	DATA 	Keypress: lshift
319.5368 	DATA 	Keypress: t
321.6430 	INFO 	Trial m_std_cw at 315.6068137660004
322.6513 	DATA 	Keypress: lshift
322.6540 	DATA 	Keypress: t
322.6554 	DATA 	Keypress: lshift
322.6568 	DATA 	Keypress: t
323.6301 	INFO 	Trial m_std_ccw at 317.593970908998
324.6408 	DATA 	Keypress: lshift
324.6423 	DATA 	Keypress: t
325.6575 	INFO 	Trial m_dev at 319.6213206659995
326.2932 	INFO 	Key a was pressed with a reaction time of 0.6295324960010475 seconds!
326.6675 	DATA 	Keypress: a
326.6682 	DATA 	Keypress: lshift
326.6700 	DATA 	Keypress: t
327.7237 	INFO 	Trial m_std_ccw at 321.6875476319983
328.7321 	DATA 	Keypress: lshift
328.7336 	DATA 	Keypress: t
329.7493 	INFO 	Trial m_std_ccw at 323.71317139299936
330.7583 	DATA 	Keypress: lshift
330.7598 	DATA 	Keypress: t
331.6954 	INFO 	End of the main block 6 at 325.6592976669999
332.5886 	DATA 	Keypress: lshift
332.5900 	DATA 	Keypress: t
334.5950 	DATA 	Keypress: lshift
334.5964 	DATA 	Keypress: t
336.5887 	DATA 	Keypress: lshift
336.5904 	DATA 	Keypress: t
338.5895 	DATA 	Keypress: lshift
338.5908 	DATA 	Keypress: t
340.5990 	DATA 	Keypress: lshift
340.6006 	DATA 	Keypress: t
341.7022 	INFO 	Start of the control block 7 at 335.6660436210004
342.5940 	DATA 	Keypress: lshift
342.5956 	DATA 	Keypress: t
343.7095 	INFO 	Trial c_std_cw at 337.67331497399937
344.7167 	DATA 	Keypress: lshift
344.7180 	DATA 	Keypress: t
345.7157 	INFO 	Trial c_std_ccw at 339.67959972600147
346.7252 	DATA 	Keypress: lshift
346.7265 	DATA 	Keypress: t
347.7641 	INFO 	Trial c_std_ccw at 341.7280038589997
349.7727 	INFO 	Trial c_std_v at 343.73655535999933
349.7741 	DATA 	Keypress: lshift
349.7755 	DATA 	Keypress: t
350.7862 	DATA 	Keypress: lshift
350.7876 	DATA 	Keypress: t
351.7632 	INFO 	Trial c_std_cw at 345.7270605090016
352.7736 	DATA 	Keypress: lshift
352.7750 	DATA 	Keypress: t
353.7207 	INFO 	Trial c_dev_v at 347.68456746800075
354.3261 	INFO 	Key a was pressed with a reaction time of 0.5978689450021193 seconds!
354.7318 	DATA 	Keypress: a
354.7326 	DATA 	Keypress: lshift
354.7338 	DATA 	Keypress: t
355.7783 	INFO 	Trial c_std_cw at 349.74213899299866
356.7884 	DATA 	Keypress: lshift
356.7901 	DATA 	Keypress: t
357.7451 	INFO 	Trial c_std_v at 351.7089726999984
358.7548 	DATA 	Keypress: lshift
358.7563 	DATA 	Keypress: t
359.8017 	INFO 	Trial c_std_ccw at 353.76560413100015
360.8120 	DATA 	Keypress: lshift
360.8135 	DATA 	Keypress: t
361.8092 	INFO 	Trial c_dev_v at 355.77309042400157
362.5111 	INFO 	Key a was pressed with a reaction time of 0.6950831150024896 seconds!
362.8203 	DATA 	Keypress: a
362.8223 	DATA 	Keypress: lshift
362.8237 	DATA 	Keypress: t
363.8261 	INFO 	Trial c_std_cw at 357.78994495200095
364.8357 	DATA 	Keypress: lshift
364.8373 	DATA 	Keypress: t
365.8727 	INFO 	Trial c_std_ccw at 359.83659886199894
366.8821 	DATA 	Keypress: lshift
366.8834 	DATA 	Keypress: t
367.9011 	INFO 	Trial c_dev_ccw at 361.8649368890001
368.5202 	INFO 	Key a was pressed with a reaction time of 0.6098772160003136 seconds!
368.9126 	DATA 	Keypress: a
368.9138 	DATA 	Keypress: lshift
368.9150 	DATA 	Keypress: t
369.9103 	INFO 	Trial c_std_v at 363.8741954569996
370.9207 	DATA 	Keypress: lshift
370.9222 	DATA 	Keypress: t
371.8670 	INFO 	Trial c_std_v at 365.83091051500014
372.8771 	DATA 	Keypress: lshift
372.8787 	DATA 	Keypress: t
373.8646 	INFO 	Trial c_dev_cw at 367.8284357150005
374.4891 	INFO 	Key a was pressed with a reaction time of 0.6174674149988277 seconds!
374.8754 	DATA 	Keypress: a
374.8761 	DATA 	Keypress: lshift
374.8774 	DATA 	Keypress: t
375.8317 	INFO 	Trial c_std_ccw at 369.7955611949983
376.8406 	DATA 	Keypress: lshift
376.8421 	DATA 	Keypress: t
377.8778 	INFO 	Trial c_std_cw at 371.84169644899885
378.8884 	DATA 	Keypress: lshift
378.8898 	DATA 	Keypress: t
379.8452 	INFO 	End of the control block 7 at 373.80903768999997
380.5991 	DATA 	Keypress: lshift
380.6006 	DATA 	Keypress: t
382.5919 	DATA 	Keypress: lshift
382.5931 	DATA 	Keypress: t
384.5971 	DATA 	Keypress: lshift
384.5987 	DATA 	Keypress: t
386.5979 	DATA 	Keypress: lshift
386.5996 	DATA 	Keypress: t
388.5905 	DATA 	Keypress: lshift
388.5918 	DATA 	Keypress: t
389.8515 	INFO 	Start of the control block 8 at 383.8153334769995
390.5939 	DATA 	Keypress: lshift
390.5952 	DATA 	Keypress: t
391.8591 	INFO 	Trial c_std_v at 385.8229641709986
392.8652 	DATA 	Keypress: lshift
392.8665 	DATA 	Keypress: t
393.8643 	INFO 	Trial c_std_cw at 387.82814456599954
395.8029 	INFO 	Trial c_dev_v at 389.766729873998
395.8043 	DATA 	Keypress: lshift
395.8057 	DATA 	Keypress: t
396.2423 	INFO 	Key a was pressed with a reaction time of 0.4289736129976518 seconds!
396.8171 	DATA 	Keypress: a
396.8178 	DATA 	Keypress: lshift
396.8196 	DATA 	Keypress: t
397.8933 	INFO 	Trial c_std_ccw at 391.8572076290002
398.9030 	DATA 	Keypress: lshift
398.9044 	DATA 	Keypress: t
399.9502 	INFO 	Trial c_std_v at 393.9140606309993
400.9594 	DATA 	Keypress: lshift
400.9612 	DATA 	Keypress: t
401.9567 	INFO 	Trial c_dev_cw at 395.920566539
402.6082 	INFO 	Key a was pressed with a reaction time of 0.6419839200025308 seconds!
402.9673 	DATA 	Keypress: lshift
402.9689 	DATA 	Keypress: t
402.9712 	DATA 	Keypress: a
404.0463 	INFO 	Trial c_std_ccw at 398.0101711620009
405.0553 	DATA 	Keypress: lshift
405.0567 	DATA 	Keypress: t
406.0527 	INFO 	Trial c_std_ccw at 400.01657984600024
407.0620 	DATA 	Keypress: lshift
407.0633 	DATA 	Keypress: t
408.0894 	INFO 	Trial c_std_v at 402.0532221350004
409.0983 	DATA 	Keypress: lshift
409.0997 	DATA 	Keypress: t
410.0156 	INFO 	Trial c_dev_ccw at 403.97944891500083
410.6345 	INFO 	Key a was pressed with a reaction time of 0.6108521309979551 seconds!
411.0264 	DATA 	Keypress: lshift
411.0278 	DATA 	Keypress: t
411.0296 	DATA 	Keypress: a
412.0737 	INFO 	Trial c_std_cw at 406.03751659800037
413.0834 	DATA 	Keypress: lshift
413.0862 	DATA 	Keypress: t
414.0506 	INFO 	Trial c_std_ccw at 408.0144351819981
415.0604 	DATA 	Keypress: lshift
415.0618 	DATA 	Keypress: t
416.0593 	INFO 	Trial c_std_cw at 410.023117828001
417.0686 	DATA 	Keypress: lshift
417.0699 	DATA 	Keypress: t
418.0476 	INFO 	Trial c_std_ccw at 412.01142161700045
420.0761 	INFO 	Trial c_std_cw at 414.03995788300017
420.0774 	DATA 	Keypress: lshift
420.0788 	DATA 	Keypress: t
421.0866 	DATA 	Keypress: lshift
421.0881 	DATA 	Keypress: t
422.0054 	INFO 	Trial c_dev_v at 415.9692354600011
422.4542 	INFO 	Key a was pressed with a reaction time of 0.43902392399832024 seconds!
423.0170 	DATA 	Keypress: a
423.0184 	DATA 	Keypress: lshift
423.0200 	DATA 	Keypress: t
423.9652 	INFO 	Trial c_std_cw at 417.92910665999807
424.9748 	DATA 	Keypress: lshift
424.9763 	DATA 	Keypress: t
425.9221 	INFO 	Trial c_std_v at 419.886013708001
426.9311 	DATA 	Keypress: lshift
426.9327 	DATA 	Keypress: t
427.9985 	INFO 	End of the control block 8 at 421.9623813590006
428.5903 	DATA 	Keypress: lshift
428.5916 	DATA 	Keypress: t
430.5990 	DATA 	Keypress: lshift
430.6007 	DATA 	Keypress: t
432.5916 	DATA 	Keypress: lshift
432.5927 	DATA 	Keypress: t
434.5949 	DATA 	Keypress: lshift
434.5963 	DATA 	Keypress: t
436.5961 	DATA 	Keypress: lshift
436.5976 	DATA 	Keypress: t
438.0047 	INFO 	Start of the main block 9 at 431.9685305819985
438.5960 	DATA 	Keypress: lshift
438.5976 	DATA 	Keypress: t
440.0117 	INFO 	Trial m_std_cw at 433.9755472830002
441.0179 	DATA 	Keypress: lshift
441.0195 	DATA 	Keypress: t
442.0468 	INFO 	Trial m_std_cw at 436.0106553359983
444.1062 	INFO 	Trial m_dev at 438.0700759700012
444.1073 	DATA 	Keypress: lshift
444.1087 	DATA 	Keypress: t
444.8022 	INFO 	Key a was pressed with a reaction time of 0.6877834530023392 seconds!
445.1173 	DATA 	Keypress: lshift
445.1195 	DATA 	Keypress: t
445.1214 	DATA 	Keypress: a
446.0645 	INFO 	Trial m_std_cw at 440.028337208998
447.0733 	DATA 	Keypress: lshift
447.0747 	DATA 	Keypress: t
448.0604 	INFO 	Trial m_std_ccw at 442.0242419950009
449.0709 	DATA 	Keypress: lshift
449.0723 	DATA 	Keypress: t
449.9882 	INFO 	Trial m_dev at 443.9520487830014
450.9332 	INFO 	Key a was pressed with a reaction time of 0.9383578400011174 seconds!
450.9975 	DATA 	Keypress: lshift
451.0010 	DATA 	Keypress: t
451.0033 	DATA 	Keypress: a
452.0950 	INFO 	Trial m_std_cw at 446.0588447230002
453.1041 	DATA 	Keypress: lshift
453.1058 	DATA 	Keypress: t
454.1915 	INFO 	Trial m_std_ccw at 448.15536485199846
455.2015 	DATA 	Keypress: lshift
455.2028 	DATA 	Keypress: t
456.1286 	INFO 	Trial m_std_ccw at 450.09250821800015
457.1381 	DATA 	Keypress: lshift
457.1394 	DATA 	Keypress: t
458.0470 	INFO 	Trial m_dev at 452.01089378899997
458.8583 	INFO 	Key a was pressed with a reaction time of 0.8048635970008036 seconds!
459.0560 	DATA 	Keypress: lshift
459.0574 	DATA 	Keypress: t
459.0594 	DATA 	Keypress: a
460.1335 	INFO 	Trial m_std_cw at 454.09737663099804
461.1436 	DATA 	Keypress: lshift
461.1453 	DATA 	Keypress: t
462.1706 	INFO 	Trial m_std_ccw at 456.1344193059995
463.1802 	DATA 	Keypress: lshift
463.1817 	DATA 	Keypress: t
464.1890 	INFO 	Trial m_std_cw at 458.15286250400095
466.2975 	INFO 	Trial m_std_cw at 460.2613632350003
466.2987 	DATA 	Keypress: lshift
466.3003 	DATA 	Keypress: t
467.3091 	DATA 	Keypress: lshift
467.3117 	DATA 	Keypress: t
468.3764 	INFO 	Trial m_std_ccw at 462.34027034300016
469.3856 	DATA 	Keypress: lshift
469.3872 	DATA 	Keypress: t
470.2824 	INFO 	Trial m_dev at 464.24623159100156
470.9091 	INFO 	Key a was pressed with a reaction time of 0.6205764500009536 seconds!
471.2914 	DATA 	Keypress: lshift
471.2935 	DATA 	Keypress: t
471.2960 	DATA 	Keypress: a
472.2586 	INFO 	Trial m_std_ccw at 466.22242193200145
473.2674 	DATA 	Keypress: lshift
473.2690 	DATA 	Keypress: t
474.1645 	INFO 	Trial m_std_ccw at 468.1283787350003
475.1743 	DATA 	Keypress: lshift
475.1756 	DATA 	Keypress: t
476.1431 	INFO 	End of the main block 9 at 470.1069850870008
476.5880 	DATA 	Keypress: lshift
476.6006 	DATA 	Keypress: t
478.5970 	DATA 	Keypress: lshift
478.5987 	DATA 	Keypress: t
480.5905 	DATA 	Keypress: lshift
480.5917 	DATA 	Keypress: t
482.6002 	DATA 	Keypress: lshift
482.6017 	DATA 	Keypress: t
484.5989 	DATA 	Keypress: lshift
484.6008 	DATA 	Keypress: t
486.1506 	INFO 	Start of the main block 10 at 480.11447634700016
486.5917 	DATA 	Keypress: lshift
486.5931 	DATA 	Keypress: t
488.1577 	INFO 	Trial m_std_cw at 482.12160215100084
489.1653 	DATA 	Keypress: lshift
489.1665 	DATA 	Keypress: t
490.1844 	INFO 	Trial m_std_ccw at 484.14830402000007
491.1943 	DATA 	Keypress: lshift
491.1956 	DATA 	Keypress: t
492.1632 	INFO 	Trial m_dev at 486.12706057000105
493.1741 	DATA 	Keypress: lshift
493.1754 	DATA 	Keypress: t
493.2852 	INFO 	Key a was pressed with a reaction time of 1.1123524270005873 seconds!
494.2030 	INFO 	Trial m_std_cw at 488.16689507699994
494.2073 	DATA 	Keypress: a
495.2149 	DATA 	Keypress: lshift
495.2164 	DATA 	Keypress: t
496.1434 	INFO 	Trial m_std_ccw at 490.10721818399907
497.1533 	DATA 	Keypress: lshift
497.1546 	DATA 	Keypress: t
498.0722 	INFO 	Trial m_std_ccw at 492.0361083809985
500.1507 	INFO 	Trial m_std_ccw at 494.114601336998
500.1525 	DATA 	Keypress: lshift
500.1538 	DATA 	Keypress: t
501.1627 	DATA 	Keypress: lshift
501.1643 	DATA 	Keypress: t
502.0601 	INFO 	Trial m_std_cw at 496.0239778949981
503.0693 	DATA 	Keypress: lshift
503.0707 	DATA 	Keypress: t
504.0567 	INFO 	Trial m_dev at 498.0206018120007
504.8481 	INFO 	Key a was pressed with a reaction time of 0.7845831160011585 seconds!
505.0663 	DATA 	Keypress: lshift
505.0679 	DATA 	Keypress: t
505.0710 	DATA 	Keypress: a
506.1036 	INFO 	Trial m_std_ccw at 500.06742077799936
507.1127 	DATA 	Keypress: lshift
507.1143 	DATA 	Keypress: t
508.0698 	INFO 	Trial m_std_ccw at 502.03365687100086
509.0796 	DATA 	Keypress: lshift
509.0810 	DATA 	Keypress: t
510.1768 	INFO 	Trial m_dev at 504.14064543399945
511.1870 	DATA 	Keypress: lshift
511.1884 	DATA 	Keypress: t
512.2636 	INFO 	Trial m_std_cw at 506.2274787419992
513.2733 	DATA 	Keypress: lshift
513.2747 	DATA 	Keypress: t
514.2506 	INFO 	Trial m_std_cw at 508.2145025030004
515.2606 	DATA 	Keypress: lshift
515.2623 	DATA 	Keypress: t
516.3379 	INFO 	Trial m_std_cw at 510.3017740539981
517.3475 	DATA 	Keypress: lshift
517.3510 	DATA 	Keypress: t
518.2646 	INFO 	Trial m_dev at 512.2284474389999
519.0762 	INFO 	Key a was pressed with a reaction time of 0.8032148199999938 seconds!
519.2741 	DATA 	Keypress: lshift
519.2754 	DATA 	Keypress: t
519.2775 	DATA 	Keypress: a
520.3431 	INFO 	Trial m_std_cw at 514.3069369420009
521.3522 	DATA 	Keypress: lshift
521.3536 	DATA 	Keypress: t
522.3591 	INFO 	Trial m_std_ccw at 516.3229554659993
523.3687 	DATA 	Keypress: lshift
523.3702 	DATA 	Keypress: t
524.2961 	INFO 	End of the main block 10 at 518.2599195369985
524.5979 	DATA 	Keypress: lshift
524.5997 	DATA 	Keypress: t
526.5958 	DATA 	Keypress: lshift
526.5972 	DATA 	Keypress: t
528.5888 	DATA 	Keypress: lshift
528.6021 	DATA 	Keypress: t
530.5970 	DATA 	Keypress: lshift
530.5985 	DATA 	Keypress: t
532.5981 	DATA 	Keypress: lshift
532.5997 	DATA 	Keypress: t
534.3021 	INFO 	Start of the control block 11 at 528.2660069759986
534.5939 	DATA 	Keypress: lshift
534.5952 	DATA 	Keypress: t
536.3101 	INFO 	Trial c_std_ccw at 530.2739964030006
537.3162 	DATA 	Keypress: lshift
537.3175 	DATA 	Keypress: t
538.2453 	INFO 	Trial c_std_v at 532.2091581749992
540.2542 	INFO 	Trial c_dev_v at 534.218067586
540.2554 	DATA 	Keypress: lshift
540.2568 	DATA 	Keypress: t
540.7052 	INFO 	Key a was pressed with a reaction time of 0.44136475100094685 seconds!
541.2669 	DATA 	Keypress: lshift
541.2684 	DATA 	Keypress: t
541.2703 	DATA 	Keypress: a
542.1939 	INFO 	Trial c_std_ccw at 536.1577725479983
543.2026 	DATA 	Keypress: lshift
543.2042 	DATA 	Keypress: t
544.2702 	INFO 	Trial c_std_v at 538.2340188829985
545.2794 	DATA 	Keypress: lshift
545.2811 	DATA 	Keypress: t
546.1968 	INFO 	Trial c_std_cw at 540.1606364500003
547.2067 	DATA 	Keypress: lshift
547.2082 	DATA 	Keypress: t
548.2343 	INFO 	Trial c_std_v at 542.1981500340007
549.2436 	DATA 	Keypress: lshift
549.2450 	DATA 	Keypress: t
550.2126 	INFO 	Trial c_std_cw at 544.1764906850003
551.2221 	DATA 	Keypress: lshift
551.2240 	DATA 	Keypress: t
552.2911 	INFO 	Trial c_dev_cw at 546.2549272949982
552.9234 	INFO 	Key a was pressed with a reaction time of 0.6227753549974295 seconds!
553.3017 	DATA 	Keypress: lshift
553.3030 	DATA 	Keypress: t
553.3049 	DATA 	Keypress: a
554.2006 	INFO 	Trial c_std_cw at 548.1644888839983
555.2111 	DATA 	Keypress: lshift
555.2126 	DATA 	Keypress: t
556.3083 	INFO 	Trial c_std_v at 550.2721584899991
557.3181 	DATA 	Keypress: lshift
557.3196 	DATA 	Keypress: t
558.2848 	INFO 	Trial c_std_ccw at 552.2486179920015
559.2948 	DATA 	Keypress: lshift
559.2963 	DATA 	Keypress: t
560.3722 	INFO 	Trial c_dev_v at 554.3360193379995
560.9824 	INFO 	Key a was pressed with a reaction time of 0.6041567139982362 seconds!
561.3811 	DATA 	Keypress: lshift
561.3842 	DATA 	Keypress: t
561.3862 	DATA 	Keypress: a
562.3782 	INFO 	Trial c_std_cw at 556.342107122
563.3873 	DATA 	Keypress: lshift
563.3888 	DATA 	Keypress: t
564.3847 	INFO 	Trial c_std_ccw at 558.3485536759981
565.3940 	DATA 	Keypress: lshift
565.3953 	DATA 	Keypress: t
566.3930 	INFO 	Trial c_dev_ccw at 560.3567785699997
567.0383 	INFO 	Key a was pressed with a reaction time of 0.6360302359971683 seconds!
567.4033 	DATA 	Keypress: lshift
567.4051 	DATA 	Keypress: t
567.4071 	DATA 	Keypress: a
568.3123 	INFO 	Trial c_std_cw at 562.276157657001
569.3217 	DATA 	Keypress: lshift
569.3231 	DATA 	Keypress: t
570.4088 	INFO 	Trial c_std_ccw at 564.372663443999
571.4186 	DATA 	Keypress: lshift
571.4202 	DATA 	Keypress: t
572.4457 	INFO 	End of the control block 11 at 566.4095925319998
572.5960 	DATA 	Keypress: lshift
572.5976 	DATA 	Keypress: t
574.5892 	DATA 	Keypress: lshift
574.5909 	DATA 	Keypress: t
576.5964 	DATA 	Keypress: lshift
576.5978 	DATA 	Keypress: t
578.5961 	DATA 	Keypress: lshift
578.5977 	DATA 	Keypress: t
580.5968 	DATA 	Keypress: lshift
580.5982 	DATA 	Keypress: t
582.4516 	INFO 	Start of the main block 12 at 576.4155077799987
582.5931 	DATA 	Keypress: lshift
582.5944 	DATA 	Keypress: t
584.4590 	INFO 	Trial m_std_cw at 578.4228263219993
585.4652 	DATA 	Keypress: lshift
585.4665 	DATA 	Keypress: t
586.4342 	INFO 	Trial m_std_cw at 580.3980278269992
587.4435 	DATA 	Keypress: lshift
587.4447 	DATA 	Keypress: t
588.3524 	INFO 	Trial m_dev at 582.3162789859998
589.3633 	DATA 	Keypress: lshift
589.3645 	DATA 	Keypress: t
590.2621 	INFO 	Trial m_std_cw at 584.2259260169994
591.2718 	DATA 	Keypress: lshift
591.2732 	DATA 	Keypress: t
592.3006 	INFO 	Trial m_std_ccw at 586.2644821700014
592.9553 	INFO 	Key a was pressed with a reaction time of 0.6447711970031378 seconds!
594.2206 	INFO 	Trial m_dev at 588.184470182001
594.2221 	DATA 	Keypress: lshift
594.2236 	DATA 	Keypress: t
594.2258 	DATA 	Keypress: a
595.2330 	DATA 	Keypress: lshift
595.2345 	DATA 	Keypress: t
596.3213 	INFO 	Trial m_std_ccw at 590.2852047519991
597.3311 	DATA 	Keypress: lshift
597.3327 	DATA 	Keypress: t
598.2597 	INFO 	Trial m_std_cw at 592.2235579670014
599.2692 	DATA 	Keypress: lshift
599.2705 	DATA 	Keypress: t
600.2681 	INFO 	Trial m_std_ccw at 594.232002495999
601.0803 	INFO 	Key a was pressed with a reaction time of 0.8041114219995507 seconds!
601.2774 	DATA 	Keypress: lshift
601.2789 	DATA 	Keypress: t
601.2809 	DATA 	Keypress: a
602.3763 	INFO 	Trial m_std_ccw at 596.3401658399998
603.3723 	INFO 	Key a was pressed with a reaction time of 0.9889789230001043 seconds!
603.3863 	DATA 	Keypress: lshift
603.3879 	DATA 	Keypress: t
603.3896 	DATA 	Keypress: a
604.4734 	INFO 	Trial m_dev at 598.4372191449984
605.4840 	DATA 	Keypress: lshift
605.4854 	DATA 	Keypress: t
606.5100 	INFO 	Trial m_std_cw at 600.4738791909986
607.5194 	DATA 	Keypress: lshift
607.5207 	DATA 	Keypress: t
608.5884 	INFO 	Trial m_std_ccw at 602.5522920609983
608.5919 	DATA 	Keypress: lshift
608.5932 	DATA 	Keypress: t
610.5700 	INFO 	Trial m_std_ccw at 604.5338572939982
611.2623 	INFO 	Key a was pressed with a reaction time of 0.6854849560004368 seconds!
611.5781 	DATA 	Keypress: lshift
611.5794 	DATA 	Keypress: t
611.5815 	DATA 	Keypress: a
612.5768 	INFO 	Trial m_dev at 606.5406462669998
613.5865 	DATA 	Keypress: lshift
613.5877 	DATA 	Keypress: t
614.6735 	INFO 	Trial m_std_cw at 608.6373622659994
614.6753 	DATA 	Keypress: lshift
614.6766 	DATA 	Keypress: t
616.5922 	INFO 	Trial m_std_ccw at 610.5560482949986
616.5953 	DATA 	Keypress: lshift
616.5967 	DATA 	Keypress: t
618.6421 	INFO 	Trial m_std_cw at 612.6059510939995
618.6448 	DATA 	Keypress: lshift
618.6464 	DATA 	Keypress: t
620.6117 	INFO 	End of the main block 12 at 614.5755656830006
620.6153 	DATA 	Keypress: lshift
620.6171 	DATA 	Keypress: t
622.5929 	DATA 	Keypress: lshift
622.5942 	DATA 	Keypress: t
624.5969 	DATA 	Keypress: lshift
624.5984 	DATA 	Keypress: t
626.5886 	DATA 	Keypress: lshift
626.6011 	DATA 	Keypress: t
628.5904 	DATA 	Keypress: lshift
628.5916 	DATA 	Keypress: t
630.5876 	DATA 	Keypress: lshift
630.5893 	DATA 	Keypress: t
630.6222 	INFO 	Start of the main block 13 at 624.5861088429992
632.5875 	DATA 	Keypress: lshift
632.5893 	DATA 	Keypress: t
632.6296 	INFO 	Trial m_std_cw at 626.5934623860012
634.5852 	INFO 	Trial m_std_cw at 628.5490092809996
635.5917 	DATA 	Keypress: lshift
635.5930 	DATA 	Keypress: t
636.5706 	INFO 	Trial m_dev at 630.5344902709985
637.2294 	INFO 	Key a was pressed with a reaction time of 0.6489751600020099 seconds!
638.5605 	INFO 	Trial m_std_ccw at 632.5243289030004
638.5617 	DATA 	Keypress: lshift
638.5631 	DATA 	Keypress: t
638.5657 	DATA 	Keypress: a
639.5739 	DATA 	Keypress: lshift
639.5754 	DATA 	Keypress: t
640.6325 	INFO 	Trial m_std_ccw at 634.5963178979982
640.6355 	DATA 	Keypress: lshift
640.6371 	DATA 	Keypress: t
642.6632 	INFO 	Trial m_dev at 636.6270640149996
642.6665 	DATA 	Keypress: lshift
642.6688 	DATA 	Keypress: t
644.7752 	INFO 	Trial m_std_ccw at 638.7390239199995
644.7765 	DATA 	Keypress: lshift
644.7779 	DATA 	Keypress: t
646.7245 	INFO 	Trial m_std_ccw at 640.6883691430012
646.7259 	DATA 	Keypress: lshift
646.7272 	DATA 	Keypress: t
648.8141 	INFO 	Trial m_std_cw at 642.7779254960005
648.8154 	DATA 	Keypress: lshift
648.8169 	DATA 	Keypress: t
650.9126 	INFO 	Trial m_dev at 644.8765026789988
650.9143 	DATA 	Keypress: lshift
650.9157 	DATA 	Keypress: t
651.4893 	INFO 	Key a was pressed with a reaction time of 0.5673145539985853 seconds!
651.9239 	DATA 	Keypress: a
652.9420 	INFO 	Trial m_std_cw at 646.9058879359982
652.9447 	DATA 	Keypress: lshift
652.9463 	DATA 	Keypress: t
655.0137 	INFO 	Trial m_std_ccw at 648.9776109429986
655.0170 	DATA 	Keypress: lshift
655.0185 	DATA 	Keypress: t
656.9444 	INFO 	Trial m_std_cw at 650.9082140620012
656.9472 	DATA 	Keypress: lshift
656.9498 	DATA 	Keypress: t
658.9861 	INFO 	Trial m_dev at 652.9499169689989
658.9874 	DATA 	Keypress: lshift
658.9888 	DATA 	Keypress: t
661.0448 	INFO 	Trial m_std_cw at 655.0086879320006
661.0462 	DATA 	Keypress: lshift
661.0477 	DATA 	Keypress: t
663.0246 	INFO 	Trial m_std_ccw at 656.9884662830009
663.0276 	DATA 	Keypress: lshift
663.0296 	DATA 	Keypress: t
663.5992 	INFO 	Key a was pressed with a reaction time of 0.5615584549996129 seconds!
664.0413 	DATA 	Keypress: a
664.9778 	INFO 	Trial m_std_ccw at 658.9416179170003
664.9794 	DATA 	Keypress: lshift
664.9807 	DATA 	Keypress: t
665.8923 	INFO 	Key a was pressed with a reaction time of 0.9040598560022772 seconds!
665.9919 	DATA 	Keypress: a
666.8983 	INFO 	Trial m_std_cw at 660.862136759999
666.9001 	DATA 	Keypress: lshift
666.9014 	DATA 	Keypress: t
668.8070 	INFO 	End of the main block 13 at 662.7708485299991
668.8105 	DATA 	Keypress: lshift
668.8121 	DATA 	Keypress: t
670.5948 	DATA 	Keypress: lshift
670.5960 	DATA 	Keypress: t
672.5905 	DATA 	Keypress: lshift
672.5917 	DATA 	Keypress: t
674.5979 	DATA 	Keypress: lshift
